,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Xs_m,Ys_m
2524,1273.805,738.47,140.97,260.14577459438607,705.6712127471262,260.13774011923425,702.8892643850315,43.21,20.19999999999999,29.018614588700302,17.632398946140924
2525,1274.11,739.1800000000001,140.96,260.0752529163446,706.218578699258,260.0229609205775,703.7044417404362,43.53,19.24000000000001,29.154617512156165,16.056732172854367
2526,1274.516,739.89,140.96,260.00338456981945,706.7803326352538,260.1745984965916,712.1495601648772,43.84,18.27000000000001,21.011625726526518,16.459902173734022
2527,1275.125,740.6,140.95,259.93242802967006,707.3414486653529,259.8924707926103,709.4062685004754,44.150000000000006,17.30000000000001,25.110200766682624,13.40484774411793
2528,1275.838,741.31,140.95,259.87658048619335,707.8603831265032,259.8433402160405,721.4589908939284,44.47,16.53,13.775614355303674,10.613970270623497
2529,1276.042,741.31,140.95,259.780521824123,707.758338559144,259.5166451470693,707.9617305747794,44.78,15.379999999999995,28.12739663704849,8.983711488836747
2530,1276.854,742.73,140.94,259.72008956418927,709.0214457264321,259.72408792831345,778.3427349308598,45.09,14.409999999999997,-41.87278392948019,-1.305766033170812
2531,1277.056,742.73,140.94,259.63833143257926,708.8804076852456,259.3658110512608,710.4134057144016,45.41,13.439999999999998,27.428732175957634,6.633180834092201
2532,1277.867,744.15,140.93,259.59411878843673,710.1092116709935,259.6277094320317,742.2920710969497,45.72,12.669999999999987,-3.8829213766206294,4.0141851603013095
2533,1278.07,744.86,140.92000000000002,259.50955056140765,710.70931392518,259.8459505888697,721.8653747256376,46.03,11.52000000000001,16.909867725019012,10.54371949943419
2534,1278.78,745.5699999999999,140.91,259.4551622764847,711.2923079156698,259.502862520186,681.4560635395668,46.290000000000006,10.740000000000007,59.11910619008961,13.71932004811542
2535,1279.085,746.27,140.9,259.3849429779892,711.8519409259203,259.3398365529148,716.5294524833379,46.6,9.77000000000001,24.872090168818772,5.109862101756562
2536,1279.591,746.98,140.9,259.3140438029493,712.4144956414068,259.46673260904095,709.3787184334169,46.92,8.800000000000011,32.48542128097495,8.047106704912352
2537,1280.098,747.69,140.89,259.2449855718302,712.9842313123061,259.25973466958624,704.2989298883831,47.23,7.840000000000003,38.79300577085826,6.426480814316534
2538,1280.808,748.26,140.88,259.1731374316238,713.4193707070198,259.3948055159663,711.8182598932974,47.540000000000006,6.8700000000000045,31.47620372448523,6.670297326020631
2539,1281.114,748.97,140.88,259.10334944058104,713.9832862189422,258.9508391597682,718.4273254703471,47.86,5.909999999999997,26.602345033743177,-0.17737888971902294
2540,1281.622,749.6800000000001,140.87,259.0338242398527,714.5580767159519,258.86434148422916,721.3849271937711,48.17,4.939999999999998,24.553175004543846,-1.8629438955006776
2541,1282.128,750.39,140.87,258.96362453118667,715.1358319228592,258.94715045174166,716.0813223146415,48.48,3.969999999999999,30.390268344377205,0.22688585744049306
2542,1282.838,751.11,140.86,258.89510936465877,715.7108065413014,258.7862488564472,734.2967779324767,48.8,3.009999999999991,13.203057946207991,-5.433560873554484
2543,1283.141,751.81,140.86,258.82576454133283,716.2789303755904,258.7743364467364,721.3701018134865,49.11,2.050000000000012,26.923184189564722,-3.0089008743834142
2544,1283.549,751.81,140.86,258.74482573910615,716.1635012341804,258.7425607720306,709.5648113600787,49.42,1.0800000000000125,38.864618183051334,-1.0498868892391613
2545,1284.063,753.23,140.85,258.68756154630785,717.4281239260139,258.68337860086166,728.5659616903442,49.74,0.1200000000000045,21.343838762497512,-5.616095195915591
2546,1284.866,753.94,140.84,258.61948717649847,718.0072106183894,258.681607648821,684.8401942020628,50.05,-0.8400000000000034,65.98312778366233,3.142980591277933
2547,1285.072,753.94,140.84,258.53871079021894,717.8954233730705,258.86930992368417,716.8296610518264,50.36,-1.8100000000000025,33.379773469867814,-0.9291573919893494
2548,1285.578,754.65,140.82999999999998,258.47064161417774,718.4669240125115,258.31302646870324,720.0316257067203,50.68000000000001,-2.7700000000000102,32.2878181380363,-8.592748587374246
2549,1286.085,755.36,140.82999999999998,258.40127981506816,719.0532537997447,258.39025380744187,718.1054688081731,50.99,-3.740000000000009,34.73000012489911,-7.221845993362024
2550,1286.593,756.77,140.81,258.361393773567,720.3405328731683,258.48638590108493,650.9721453068753,51.24,-4.509999999999991,103.28507129880404,7.695278409136989
2551,1287.1,757.48,140.8,258.2929182499104,720.9166975455626,258.4761808085363,725.5323698701383,51.56,-5.47999999999999,29.173477268227657,-7.690970102213669
2552,1287.607,758.19,140.8,258.22471424964203,721.5036798242959,258.2271067524028,708.5471525036618,51.870000000000005,-6.439999999999998,47.57076050010539,-7.305260132903328
2553,1288.116,758.9,140.79,258.15662123075697,722.0916828215098,258.1397175422789,723.4171612945212,52.18000000000001,-7.409999999999997,33.598744698605856,-11.529916304325553
2554,1288.827,759.6,140.79,258.08831183117377,722.6611346959237,258.03837725750367,679.4181846260244,52.5,-8.370000000000005,78.66640492270881,-3.470269150798771
2555,1289.131,760.1700000000001,140.78,258.0181365028229,723.1142261081579,257.84421161890685,724.0772501743387,52.81,-9.340000000000003,35.00290319428393,-15.42104949602043
2556,1289.841,760.88,140.78,257.95036344785194,723.7053157190431,257.929603476769,712.7168405737536,53.120000000000005,-10.300000000000011,46.86206002059521,-11.906352930988078
2557,1290.146,761.5899999999999,140.77,257.88253504972494,724.2876390633764,257.91428804606414,724.4754800856057,53.44,-11.27000000000001,35.83346760511063,-14.62942684673908
2558,1290.653,762.3,140.77,257.8142099537173,724.8828612955336,257.81815443764555,751.0570842144521,53.75,-12.240000000000007,10.186222786403391,-21.59332078900121
2559,1291.16,763.01,140.76,257.74737301395817,725.4650957833878,257.7677955580025,729.3951079952834,54.06999999999999,-13.199999999999989,32.727548035510836,-17.562367482459024
2560,1291.565,763.01,140.76,257.6673028535632,725.3687212721541,257.6792619492752,734.6126960558641,54.38,-14.169999999999987,27.750880677797795,-19.83121202506848
2561,1292.174,764.4300000000001,140.75,257.6120487784783,726.6584890442002,257.6529387421731,735.0088111102426,54.69,-15.139999999999986,28.848314360622453,-20.265768204254783
2562,1292.885,765.14,140.74,257.5447681231085,727.2458589775538,257.75639967269416,725.5756063597628,55.010000000000005,-16.110000000000014,38.713035390762116,-16.897793493698686
2563,1293.088,765.14,140.74,257.48025210118647,727.109686911129,257.4594739610814,722.0886632946527,55.31999999999999,-16.879999999999995,43.026779299680584,-19.88459401224509
2564,1293.598,766.56,140.73,257.41070423044346,728.4333595463623,257.3369065178161,728.4164212810665,55.64,-18.039999999999992,38.46709269111341,-22.860081899513546
2565,1294.105,767.27,140.72,257.34468916551873,729.0312893148002,257.78225015413705,746.1061123888139,55.95,-19.0,20.21538097310861,-21.041193001284256
2566,1294.612,767.97,140.71,257.27784345851177,729.6226329411664,257.2833079377003,734.6587396469843,56.260000000000005,-19.97,33.792213381666556,-24.968876590544056
2567,1295.122,768.69,140.71,257.22609453525405,730.2434118155398,257.2829663265585,732.7152598169429,56.52,-20.75,36.455406106577925,-24.534952384049944
2568,1295.629,769.39,140.7,257.1602202489072,730.8342915463121,256.8341954081683,726.8222309871186,56.83,-21.710000000000008,44.35071241794651,-28.899968653634062
2569,1296.138,770.1,140.7,257.09216183575234,731.4328366979432,257.2636074939206,735.6670599039962,57.150000000000006,-22.69,34.97164150611775,-25.459045698483465
2570,1296.645,770.81,140.69,257.0259159645915,732.0376663806309,257.20250149670915,733.2998221558574,57.46,-23.66,38.224201050449096,-25.71577511223734
2571,1297.152,771.52,140.69,256.9596031012991,732.633730932449,256.3946866969519,729.0242136920192,57.78,-24.620000000000005,45.61043600016444,-34.997264365229086
2572,1297.657,772.0899999999999,140.68,256.891855375559,733.1018944185042,256.9583367096463,744.1404945406875,58.09,-25.580000000000013,29.40045069118628,-31.35232875968066
2573,1298.164,772.8,140.68,256.8251655088981,733.7119549932385,256.7731997676843,726.4510685990161,58.400000000000006,-26.55000000000001,48.31183457035263,-29.60472811209158
2574,1298.875,773.51,140.67000000000002,256.75992686514144,734.3086929214443,256.73498031574474,923.5171065232461,58.72,-27.50999999999999,-147.36711427401906,-76.42257880165963
2575,1299.386,774.21,140.67000000000002,256.69327684826146,734.9109843375592,256.7875226168439,720.232806078157,59.03,-28.47999999999999,55.8811139587898,-27.977564809510852
2576,1299.59,774.9200000000001,140.66,256.62767410924477,735.5216845885647,256.67001366089903,756.8229541826757,59.34,-29.44999999999999,20.462732660872007,-38.103109715054075
2577,1300.199,775.63,140.65,256.56275646276697,736.121297409605,256.7354144128748,737.2720915693399,59.66,-30.41,40.46418232492829,-32.656108341130505
2578,1300.808,776.3399999999999,140.64,256.4973699436986,736.7339121419617,256.3931487799327,743.0708324533791,59.97,-31.379999999999995,36.448636245788634,-38.45221362645921
2579,1301.111,776.3399999999999,140.64,256.4189544694755,736.6475974982881,258.10622815186076,734.5459450126749,60.290000000000006,-32.34,39.97150319848254,-14.453583860445349
2580,1301.82,777.76,140.63,256.36674000768505,737.9522946640927,256.2244365171677,735.9096586689828,60.6,-33.31,45.52461452354146,-38.89315783457505
2581,1302.125,778.46,140.62,256.30224868882726,738.5556949885365,256.1885309892705,735.4511257228714,60.91,-34.27000000000001,46.7934333968733,-39.24984851366443
2582,1302.835,779.1700000000001,140.61,256.2534580562063,739.1828478800087,256.1465947564913,731.6674871774856,61.16,-35.03999999999999,51.39877067274915,-38.86720334881869
2583,1303.138,779.1700000000001,140.61,256.1747073499347,739.1129239838795,256.1530872877057,734.7729912258313,61.47,-36.00999999999999,48.28938470251569,-39.546160618732046
2584,1303.647,779.88,140.61,256.1097224342543,739.7215046894338,256.04485042002386,735.6398940250477,61.790000000000006,-36.97,48.4791123701965,-41.14071855256714
2585,1304.154,781.3,140.6,256.05826989779496,741.0298047987003,255.93242750755698,744.625735053339,62.1,-37.94,41.32745403607896,-44.82309663610255
2586,1304.864,782.01,140.59,255.99354870085023,741.6400866323232,255.9277410229766,876.233985811958,62.42,-38.91,-88.73052259396673,-77.6767688613734
2587,1305.168,782.72,140.59,255.92912168483412,742.2610131887569,256.1281974736316,737.7929914036691,62.73,-39.870000000000005,48.91403503236711,-40.6254119895471
2588,1305.879,783.4300000000001,140.57999999999998,255.8655503635931,742.8804346595757,255.98079326307223,703.4887038815357,63.040000000000006,-40.83000000000001,84.1897915396163,-34.009156702901606
2589,1306.182,784.14,140.57999999999998,255.80040185711115,743.4959803522813,257.0143639817068,540.5257537693835,63.36,-41.80000000000001,244.5462423126388,16.147442670742137
2590,1306.894,784.8399999999999,140.57,255.73610746949535,744.1100217709743,255.9427270421533,753.1311340202966,63.67,-42.77000000000001,36.38150513005621,-46.83652945988595
2591,1307.299,785.4100000000001,140.57,255.6692531677816,744.5893542080763,255.82876874622002,649.3328988648142,63.99,-43.72999999999999,140.42839240145292,-22.290893809068763
2592,1307.704,786.12,140.56,255.6053525669909,745.2149891138799,255.8161558445933,-876.8106924888871,64.3,-44.69999999999999,1657.0066009624447,360.6669174904544
2593,1308.211,786.8299999999999,140.55,255.5423031249523,745.839052678257,255.5570841047281,725.9631499128595,64.61,-45.66,66.60314623007298,-44.94796702160727
2594,1308.617,787.54,140.55,255.47842367755908,746.4568447003483,255.53099263944975,733.6613835919763,64.93,-46.620000000000005,59.76118484395545,-47.24645505330912
2595,1309.43,788.25,140.54,255.41484308760892,747.0852407858155,255.44442064691424,745.2282586740176,65.24,-47.59,49.28612561985699,-51.334014329324816
2596,1309.633,788.25,140.54,255.33759807853832,747.0276555121637,255.17539590848477,748.5146883397925,65.55,-48.55000000000001,46.94039204185947,-55.663042798862165
2597,1310.446,789.6700000000001,140.52,255.28854873536488,748.3325741941213,255.1948126608966,747.9503380706153,65.87,-49.52000000000001,48.852912119853045,-55.28407203366501
2598,1310.954,790.38,140.52,255.22454744764656,748.966260989105,255.37669617759252,747.1507354977192,66.18,-50.49000000000001,49.73770966093957,-52.72457975138323
2599,1311.156,790.38,140.52,255.1474824178776,748.9120195323346,255.06715027332845,755.4235914321299,66.49,-51.44999999999999,42.603424428566086,-58.907112900992104
2600,1311.663,791.0899999999999,140.51,255.10034221864075,749.5517162944795,255.55575762077214,754.2684005395613,66.74,-52.22,42.78601557802165,-52.23784373910948
2601,1312.172,792.51,140.5,255.05113334419008,750.8618505424284,254.99903583473653,735.8026210220978,67.06,-53.19,64.3872152646054,-54.61304467453283
2602,1312.68,793.22,140.49,254.98902115827576,751.4938137469928,254.95295275167908,748.7441092341074,67.37,-54.150000000000006,52.45073149178995,-58.65060994404885
2603,1313.187,793.9300000000001,140.49,254.92534416220352,752.122203966882,254.95766473363832,761.124254697637,67.69,-55.120000000000005,40.89580092771348,-61.881381384626394
2604,1313.897,794.64,140.49,254.8627070617448,752.75856321931,254.7355599061153,749.2256787235671,68.0,-56.079999999999984,54.15569432338191,-61.58970002686661
2605,1314.201,795.35,140.48,254.8001758494296,753.3958206016276,254.92417842720042,751.5386972833529,68.31,-57.05000000000001,51.91638525934502,-59.77725843185149
2606,1314.911,795.9100000000001,140.48,254.73454938597868,753.8796180425626,254.68789857624935,737.3645814987469,68.63,-58.00999999999999,67.31409597524475,-59.00669720179803
2607,1315.216,796.62,140.47,254.6722195543094,754.5187107686595,254.74381407846423,757.1678401711188,68.94,-58.98000000000002,48.2567827975397,-63.644035495451675
2608,1315.723,797.3299999999999,140.46,254.61072681706113,755.1560410934948,254.5729474317039,761.4599388508855,69.25,-59.94,45.34009636911321,-67.05457378756716
2609,1316.229,798.04,140.45,254.5484051997884,755.7872653730017,254.6813689868426,757.9619823841516,69.57,-60.910000000000025,49.1150116275918,-64.69447131093435
2610,1316.841,798.75,140.45,254.48566041348923,756.4316927522273,254.40380539127125,766.3823338846811,69.88,-61.88,42.51877747940796,-70.63941044375491
2611,1317.149,798.75,140.45,254.40931002311171,756.3904399845359,254.52382805331138,754.9924812796186,70.19,-62.839999999999975,53.323784375210494,-65.94117525789846
2612,1317.757,800.1600000000001,140.43,254.36226824840315,757.695915324875,254.5877475939276,757.2401867515197,70.51,-63.81,52.28408734117761,-65.74142045697349
2613,1318.468,800.87,140.43,254.30056735278998,758.3403210300768,254.23546157226215,767.5470060596928,70.82,-64.76999999999998,44.113955919159594,-73.20458794258477
2614,1318.874,801.5799999999999,140.42000000000002,254.23876624839878,758.975980647609,254.26794565748463,753.1908358869106,71.14,-65.74000000000001,58.85955611092038,-68.79771983106653
2615,1319.179,801.5799999999999,140.42000000000002,254.16265932196129,758.9390695569704,254.07900311841797,748.8940414518574,71.45,-66.69999999999999,63.786628254981,-70.03831552958655
2616,1319.889,803.01,140.41,254.11609322891823,760.278796823902,254.08758122571382,760.8533052796316,71.76,-67.67000000000002,53.40262981737453,-73.29694753262672
2617,1320.193,803.71,140.41,254.06960136934876,760.9226061170742,254.1876539402365,744.2944000389746,72.01,-68.44,70.05276501139838,-67.36482854967451
