17.46,DESIRED_RUDDER,pMarinePID,0.08831
17.51,DESIRED_RUDDER,pMarinePID,0.08831
17.561,DESIRED_RUDDER,pMarinePID,0.08831
17.611,DESIRED_RUDDER,pMarinePID,0.08831
17.643,NAV_LAT,uSimMarine,43.82499
17.643,NAV_LONG,uSimMarine,-70.32984
17.643,NAV_HEADING,uSimMarine,108.99889
17.643,NAV_SPEED,uSimMarine,4
17.661,DESIRED_RUDDER,pMarinePID,0.07134
17.712,DESIRED_RUDDER,pMarinePID,0.07134
17.762,DESIRED_RUDDER,pMarinePID,0.07134
17.812,DESIRED_RUDDER,pMarinePID,0.07134
17.863,DESIRED_RUDDER,pMarinePID,0.07134
17.894,NAV_LAT,uSimMarine,43.82499
17.894,NAV_LONG,uSimMarine,-70.32983
17.894,NAV_HEADING,uSimMarine,109.01035
17.894,NAV_SPEED,uSimMarine,4
17.913,DESIRED_RUDDER,pMarinePID,0.05742
17.964,DESIRED_RUDDER,pMarinePID,0.05727
18.014,DESIRED_RUDDER,pMarinePID,0.05711
18.064,DESIRED_RUDDER,pMarinePID,0.05695
18.115,DESIRED_RUDDER,pMarinePID,0.0568
18.145,NAV_LAT,uSimMarine,43.82499
18.145,NAV_LONG,uSimMarine,-70.32982
18.145,NAV_HEADING,uSimMarine,109.01945
18.145,NAV_SPEED,uSimMarine,4
18.165,DESIRED_RUDDER,pMarinePID,0.04558
18.215,DESIRED_RUDDER,pMarinePID,0.04529
18.266,DESIRED_RUDDER,pMarinePID,0.045
18.316,DESIRED_RUDDER,pMarinePID,0.0447
18.366,DESIRED_RUDDER,pMarinePID,0.04441
18.395,NAV_LAT,uSimMarine,43.82498
18.395,NAV_LONG,uSimMarine,-70.3298
18.395,NAV_HEADING,uSimMarine,109.02657
18.395,NAV_SPEED,uSimMarine,4
18.417,DESIRED_RUDDER,pMarinePID,0.03547
18.467,DESIRED_RUDDER,pMarinePID,0.03507
18.517,DESIRED_RUDDER,pMarinePID,0.03466
18.568,DESIRED_RUDDER,pMarinePID,0.03426
18.618,DESIRED_RUDDER,pMarinePID,0.03386
18.645,NAV_LAT,uSimMarine,43.82498
18.645,NAV_LONG,uSimMarine,-70.32979
18.645,NAV_HEADING,uSimMarine,109.03199
18.645,NAV_SPEED,uSimMarine,4
18.669,DESIRED_RUDDER,pMarinePID,0.02687
18.719,DESIRED_RUDDER,pMarinePID,0.02639
18.769,DESIRED_RUDDER,pMarinePID,0.0259
18.82,DESIRED_RUDDER,pMarinePID,0.02542
18.87,DESIRED_RUDDER,pMarinePID,0.02493
18.896,NAV_LAT,uSimMarine,43.82498
18.896,NAV_LONG,uSimMarine,-70.32978
18.896,NAV_HEADING,uSimMarine,109.03599
18.896,NAV_SPEED,uSimMarine,4
18.92,DESIRED_RUDDER,pMarinePID,0.0196
18.971,DESIRED_RUDDER,pMarinePID,0.01906
19.021,DESIRED_RUDDER,pMarinePID,0.01851
19.071,DESIRED_RUDDER,pMarinePID,-1.19716
19.122,DESIRED_RUDDER,pMarinePID,-1.21278
19.146,NAV_LAT,uSimMarine,43.82498
19.146,NAV_LONG,uSimMarine,-70.32977
19.146,NAV_HEADING,uSimMarine,108.84154
19.146,NAV_SPEED,uSimMarine,3.98
19.172,DESIRED_RUDDER,pMarinePID,-0.99218
19.223,DESIRED_RUDDER,pMarinePID,-1.00494
19.273,DESIRED_RUDDER,pMarinePID,-1.01766
19.323,DESIRED_RUDDER,pMarinePID,-1.03037
19.374,DESIRED_RUDDER,pMarinePID,-1.04308
19.397,NAV_LAT,uSimMarine,43.82497
19.397,NAV_LONG,uSimMarine,-70.32976
19.397,NAV_HEADING,uSimMarine,108.67442
19.397,NAV_SPEED,uSimMarine,3.97
19.424,DESIRED_RUDDER,pMarinePID,-0.85271
19.474,DESIRED_RUDDER,pMarinePID,-0.86291
19.525,DESIRED_RUDDER,pMarinePID,-0.87308
19.575,DESIRED_RUDDER,pMarinePID,-0.8793
19.626,DESIRED_RUDDER,pMarinePID,-0.8793
19.647,NAV_LAT,uSimMarine,43.82497
19.647,NAV_LONG,uSimMarine,-70.32975
19.647,NAV_HEADING,uSimMarine,108.53351
19.647,NAV_SPEED,uSimMarine,3.97
19.676,DESIRED_RUDDER,pMarinePID,-0.71021
19.726,DESIRED_RUDDER,pMarinePID,-0.71021
19.777,DESIRED_RUDDER,pMarinePID,-0.71021
19.827,DESIRED_RUDDER,pMarinePID,-0.71021
19.877,DESIRED_RUDDER,pMarinePID,-0.71021
19.897,NAV_LAT,uSimMarine,43.82497
19.897,NAV_LONG,uSimMarine,-70.32973
19.897,NAV_HEADING,uSimMarine,108.41967
19.897,NAV_SPEED,uSimMarine,3.97
19.928,DESIRED_RUDDER,pMarinePID,-0.57361
19.978,DESIRED_RUDDER,pMarinePID,-0.57361
20.029,DESIRED_RUDDER,pMarinePID,-0.57361
20.079,DESIRED_RUDDER,pMarinePID,-0.57361
20.129,DESIRED_RUDDER,pMarinePID,-0.57361
20.148,NAV_LAT,uSimMarine,43.82497
20.148,NAV_LONG,uSimMarine,-70.32972
20.148,NAV_HEADING,uSimMarine,108.32781
20.148,NAV_SPEED,uSimMarine,3.98
20.18,DESIRED_RUDDER,pMarinePID,-0.46337
20.23,DESIRED_RUDDER,pMarinePID,-0.46337
20.28,DESIRED_RUDDER,pMarinePID,-0.46337
20.331,DESIRED_RUDDER,pMarinePID,-0.46337
20.381,DESIRED_RUDDER,pMarinePID,-0.46337
20.398,NAV_LAT,uSimMarine,43.82496
20.398,NAV_LONG,uSimMarine,-70.32971
20.398,NAV_HEADING,uSimMarine,108.25355
20.398,NAV_SPEED,uSimMarine,3.98
20.431,DESIRED_RUDDER,pMarinePID,-0.37426
20.482,DESIRED_RUDDER,pMarinePID,-0.37426
20.532,DESIRED_RUDDER,pMarinePID,-0.37426
20.582,DESIRED_RUDDER,pMarinePID,-0.37426
20.632,DESIRED_RUDDER,pMarinePID,-0.37426
20.648,NAV_LAT,uSimMarine,43.82496
20.648,NAV_LONG,uSimMarine,-70.3297
20.648,NAV_HEADING,uSimMarine,108.19357
20.648,NAV_SPEED,uSimMarine,3.98
20.683,DESIRED_RUDDER,pMarinePID,-0.30229
20.733,DESIRED_RUDDER,pMarinePID,-0.30229
