,Unnamed: 0,Time,X,Y,BAO,RAO,X_n,Y_n,RAO_n,BAO_n,X_o,Y_o
33,33,143.842,0.6193,-3.99309,0.8348318972525278,18.064752991339237,-0.574291922258183,-5.043106811075374,16.871161069081055,0.8165056466979713,-12.77,-16.12
34,34,143.946,0.65281,-4.11291,0.8506882485968413,18.9199920497922,0.35261626319983697,-5.292892093458206,18.619798312992035,0.8300936759514203,-13.57,-16.59
35,35,144.049,0.68703,-4.23251,0.8612408651962836,19.873457950769414,2.1846691155975835,-4.515145236075381,21.371097066366996,0.8563079497446168,-14.39,-17.18
36,36,144.154,0.72223,-4.35273,0.8669087689312818,20.88621546441097,0.8308783714947302,-2.9144904792662434,20.9948638359057,0.892010784000391,-15.2,-17.87
37,37,144.258,0.75801,-4.47225,0.8768410280878286,21.83884886670083,2.2613285204169107,-4.684982967017561,23.34216738711774,0.8731281373858356,-16.03,-18.44
38,38,144.362,0.79442,-4.59123,0.8859413168310021,22.79428599121499,1.1263942154884983,-3.8562034156226406,23.12626020670349,0.8987699508180749,-16.86,-19.01
39,39,144.469,0.83298,-4.71498,0.894850530850438,23.743891999434297,0.6401245396502196,-6.492992852958508,23.551036539084517,0.8638183524235342,-17.69,-19.57
40,40,144.57,0.87055,-4.83378,0.9023721582396051,24.503781977296892,1.52525570370311,-3.939427695179467,25.158487681000004,0.9179815506315234,-18.36,-20.02
41,41,144.678,0.91094,-4.95972,0.9104908368033542,25.450513365392062,1.3264426142980106,-5.883264656713218,25.866015979690072,0.8943719417545077,-19.19,-20.57
42,42,144.782,0.95045,-5.08113,0.9183301019339493,26.416743593399246,0.7544226876920346,-5.671899818863136,26.22071628109128,0.908019223473377,-20.04,-21.12
43,43,144.888,0.99121,-5.20463,0.9254845224363679,27.376234878101844,0.6914987626721726,-3.907744807273327,27.076523640774017,0.9481194390698096,-20.88,-21.67
44,44,144.994,1.03276,-5.32878,0.9323994356696207,28.345309239907756,2.5623396333931554,-4.659361806590339,29.87488887330091,0.9440829872173715,-21.73,-22.22
45,45,145.098,1.07366,-5.44929,0.9390188560145543,29.31136830821277,1.6224051197783296,-4.772661010444114,29.8601134279911,0.9508282596967468,-22.58,-22.76
46,46,145.203,1.11573,-5.57159,0.9452861635612118,30.278530056147044,1.103487813393557,-5.6472534614870655,30.2662878695406,0.9439655870348065,-23.43,-23.3
47,47,145.308,1.1584,-5.69399,0.9511790234920317,31.247237853610358,0.48475481262392617,-5.749857450050074,30.573592666234283,0.9502039525439644,-24.28,-23.84
48,48,145.413,1.20138,-5.81561,0.9568818803388857,32.22584174814523,3.4613269866262613,-4.9465706707461745,34.48578873477149,0.972049477963688,-25.14,-24.38
49,49,145.516,1.24413,-5.93503,0.9621901063275762,33.20650095023262,0.9020129765731368,-6.4069566521335215,32.86438392680576,0.9539534324199324,-26.0,-24.92
50,50,145.62,1.28783,-6.05553,0.967476307523021,34.18253648121801,0.42334000841425423,-5.681159650262424,33.318046489632266,0.9740103027477844,-26.86,-25.45
51,51,145.724,1.33197,-6.1757,0.9722332042691998,35.16565718667717,1.7235156935025806,-7.618821657000938,35.55720288017975,0.9470459798476971,-27.72,-25.99
52,52,145.828,1.37659,-6.29563,0.9769624611608908,36.14446605394801,1.8629251972417022,-6.865102270518497,36.63080125118971,0.9670232950415352,-28.58,-26.52
53,53,145.932,1.42185,-6.41578,0.9814567448474399,37.124450439446235,2.848571156648836,-6.2589360162958165,38.551171596095074,0.9841941887750223,-29.44,-27.05
54,54,146.036,1.46747,-6.53537,0.9857127419980855,38.10575549753344,3.185200049660235,-6.99349679288601,39.82348554719367,0.9777169210706225,-30.3,-27.58
