,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
187,2897.22,174.39,-239.07,279.694684910339,312.949197794147,255.867855622619,254.37382240466,-134.09,-186.37,0.512666666666667,1.57733333333333
188,2912.291,199.42,-259.34,286.419413000521,339.870512107185,299.689871706598,424.108073751428,-126.59,-163.27,0.5,1.54
189,2927.396,224.51,-279.66,292.076568509305,370.817439989006,307.136762601229,278.87973466762,-119.12,-140.29,0.498,1.532
190,2942.462,249.62,-299.99,296.85048974619,404.858547766995,232.081871199741,375.256235848251,-111.59,-117.13,0.502,1.544
191,2957.575,274.65,-320.26,300.425178413507,440.431254567611,315.479194540208,462.932568349618,-105.13,-97.22,0.430666666666667,1.32733333333333
192,2972.616,299.82,-340.64,304.041731752846,478.995415113757,320.321227218557,456.012630665801,-97.09,-72.5,0.536,1.648
193,2987.686,323.22,-359.6,306.930034481463,516.394284437773,339.071116989034,549.923826206717,-89.57,-49.33,0.501333333333334,1.54466666666667
194,3002.964,346.73,-378.63,309.406643717779,554.99186912963,323.261663430172,645.899324553757,-82.09,-26.31,0.498666666666666,1.53466666666667
195,3018.039,371.89,-398.9,311.6743363145,597.146148359009,337.737019222361,625.478509673207,-74.14,-1.86,0.53,1.63
196,3033.086,395.61,-417.46,313.364695372273,636.549290550229,301.451737827698,610.950073016097,-67.16,19.62,0.465333333333334,1.432
197,3049.159,419.44,-436.27,315.112309381219,678.187416721956,326.538869246561,697.574384333952,-59.17,44.22,0.532666666666666,1.64
198,3065.247,424.69,-427.58,316.231914042328,687.395963037317,298.812497806281,796.435063393577,-50.81,68.82,0.557333333333333,1.64
199,3081.166,404.22,-405.58,318.227762389294,669.992963619768,291.295537593076,740.793987897583,-42.11,94.1,0.58,1.68533333333333
200,3096.17,383.25,-383.86,320.219847408794,652.253220153032,278.106594056394,671.055655015919,-34.09,117.4,0.534666666666666,1.55333333333333
201,3111.34,360.83,-360.65,322.355735509654,633.377846155042,284.568132566364,608.524306275489,-26.01,140.87,0.538666666666667,1.56466666666667
202,3127.415,338.55,-337.57,324.784102739593,617.037085190185,306.008402140473,520.580940237278,-17.27,166.54,0.582666666666667,1.71133333333333
203,3143.457,317.55,-315.83,327.17720144667,603.033742422429,272.970063108977,562.6850077616,-9.32,190.93,0.53,1.626
