,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
1206,18481.863,192.5,-107.4,188.493103154324,185.049315859314,188.493103154324,185.049315859314,165.17,-290.42,-0.988000000000001,0.177333333333331
1207,18496.957,220.69,-109.37,202.632330119409,173.251542561675,202.632330119409,173.251542561675,154.02,-269.28,-0.743333333333332,1.40933333333334
1208,18512.112,251.34,-111.51,218.500064953574,173.088053025043,218.500064953574,173.088053025043,143.59,-246.97,-0.695333333333334,1.48733333333333
1209,18527.137,281.69,-113.63,233.154200354407,185.454016402989,233.154200354407,185.454016402989,133.28,-224.84,-0.687333333333334,1.47533333333333
1210,18542.353,311.87,-115.74,245.2587249104,207.97022863862,245.2587249104,207.97022863862,122.99,-202.78,-0.686,1.47066666666667
1211,18557.518,342.4,-117.88,254.712596519487,238.146724730784,254.712596519487,238.146724730784,112.68,-180.67,-0.687333333333333,1.474
1212,18572.573,372.74,-120,261.550393952208,272.629258334464,261.550393952208,272.629258334464,103.07,-160.06,-0.640666666666668,1.374
1213,18587.665,401.13,-121.98,267.01452332332,308.739030250469,267.01452332332,308.739030250469,92.81,-138.06,-0.683999999999999,1.46666666666667
1214,18602.865,431.59,-124.11,271.340650489026,349.19558831692,271.340650489026,349.19558831692,82.49,-115.94,-0.688000000000001,1.47466666666667
1215,18617.932,461.84,-126.23,274.754636613238,391.005528989041,274.754636613238,391.005528989041,72.18,-93.82,-0.687333333333333,1.47466666666667
1216,18633.009,492.19,-128.48,277.505571071404,433.998426840467,277.505571071404,433.998426840467,61.91,-71.79,-0.684666666666667,1.46866666666667
1217,18648.144,522.18,-131.09,279.783345059966,477.392560583007,279.783345059966,477.392560583007,51.73,-49.97,-0.678666666666667,1.45466666666667
1218,18663.173,541.99,-120.59,280.50946763136,509.161292028371,280.50946763136,509.161292028371,41.37,-27.72,-0.690666666666667,1.48333333333333
1219,18678.247,539.63,-90.76,279.569924077932,515.605453132529,279.569924077932,515.605453132529,31.2,-5.04,-0.678,1.512
1220,18693.416,536.46,-60.52,278.740236491526,521.930965741639,278.740236491526,521.930965741639,20.59,18.79,-0.707333333333333,1.58866666666667
1221,18708.466,533.29,-30.38,277.642930192771,526.92107947965,277.642930192771,526.92107947965,11.05,39.7,-0.636,1.394
1222,18723.616,530.1,0,276.636269683178,528.702407408932,276.636269683178,528.702407408932,4.94,61.1,-0.407333333333333,1.42666666666667
1223,18738.753,526.93,30.18,272.509351167624,504.083370981428,272.509351167624,504.083370981428,23.33,52.25,1.226,-0.59
1224,18753.936,523.74,60.45,266.920210143486,482.256531008135,266.920210143486,482.256531008135,42.18,34.54,1.25666666666667,-1.18066666666667
1225,18768.998,520.75,88.9,261.312584542976,467.149566734253,261.312584542976,467.149566734253,58.96,18.34,1.11866666666667,-1.08
1226,18784.131,517.39,120.94,254.837281345069,456.833804572297,254.837281345069,456.833804572297,76.46,1.45,1.16666666666667,-1.126
1227,18799.184,514.21,151.12,248.398847248575,452.133771023577,248.398847248575,452.133771023577,93.83,-15.33,1.158,-1.11866666666667
1228,18814.197,511.06,181.17,241.880896383322,453.314855922459,241.880896383322,453.314855922459,111.25,-32.48,1.16133333333333,-1.14333333333333
1229,18829.33,507.91,211.13,235.481542624798,460.407680756957,235.481542624798,460.407680756957,128.56,-49.77,1.154,-1.15266666666667
1230,18844.374,504.95,241.18,231.409580268431,466.822457471789,231.409580268431,466.822457471789,140.07,-50,0.767333333333333,-0.0153333333333331
1231,18859.516,502.29,271.32,231.190202652182,483.232948069562,231.190202652182,483.232948069562,125.74,-31.54,-0.955333333333333,1.23066666666667
1232,18874.539,499.83,299.42,231.330037499822,502.293869562431,231.330037499822,502.293869562431,107.66,-14.43,-1.20533333333333,1.14066666666667
1233,18889.686,497.19,329.62,231.208421285787,522.88206978247,231.208421285787,522.88206978247,89.64,2.04,-1.20133333333333,1.098
1234,18904.727,494.56,359.69,231.082549328406,543.53703875633,231.082549328406,543.53703875633,71.66,18.24,-1.19866666666667,1.08
1235,18919.837,491.5,389.79,230.954440606364,563.912506068096,230.954440606364,563.912506068096,53.54,34.56,-1.208,1.088
1236,18934.879,488.33,419.95,230.936499868971,584.070008560618,230.936499868971,584.070008560618,34.83,51.88,-1.24733333333333,1.15466666666667
1237,18949.989,485.39,450.02,229.932308971991,610.400446428408,229.932308971991,610.400446428408,18.26,57.11,-1.10466666666667,0.348666666666666
1238,18965.098,482.7,479.98,226.313303738271,646.345175351375,226.313303738271,646.345175351375,15.31,33.54,-0.196666666666667,-1.57133333333333
1239,18980.141,456.83,480.14,223.219961631943,646.041664445878,223.219961631943,646.041664445878,14.42,9.35,-0.0593333333333334,-1.61266666666667
1240,18995.264,427.89,471.38,220.514462547443,637.691675420026,220.514462547443,637.691675420026,13.62,-13.42,-0.0533333333333334,-1.518
1241,19010.416,398.74,462.47,217.620911023968,632.320318904904,217.620911023968,632.320318904904,12.75,-38.37,-0.058,-1.66333333333333
1242,19025.531,369.75,453.6,214.689102590736,628.809429398129,214.689102590736,628.809429398129,11.88,-63.44,-0.058,-1.67133333333333
1243,19040.649,340.71,444.72,211.752555604495,626.487106411616,211.752555604495,626.487106411616,11.02,-88,-0.0573333333333334,-1.63733333333333
1244,19055.818,311.52,435.8,208.798394534649,625.559028869379,208.798394534649,625.559028869379,10.17,-112.39,-0.0566666666666666,-1.626
1245,19070.963,282.35,426.88,205.821151204177,626.912135789378,205.821151204177,626.912135789378,9.29,-137.44,-0.0586666666666667,-1.67
1246,19086.058,253.09,417.94,203.847363850061,626.092138985948,203.847363850061,626.092138985948,-0.04,-154.7,-0.622,-1.15066666666667
1247,19101.117,225.96,409.64,203.939526847745,618.179347438913,203.939526847745,618.179347438913,-24.88,-155.36,-1.656,-0.0440000000000017
1248,19116.266,196.76,400.72,203.896253989849,606.91443762692,203.896253989849,606.91443762692,-49.09,-154.17,-1.614,0.0793333333333351
1249,19131.408,167.77,391.85,203.880658423104,595.751923958287,203.880658423104,595.751923958287,-73.41,-152.9,-1.62133333333333,0.0846666666666655
1250,19146.536,138.65,382.95,203.714434421352,583.969635511985,203.714434421352,583.969635511985,-96.21,-151.71,-1.52,0.0793333333333332
1251,19161.66,109.53,374.02,203.67601144844,572.66036461414,203.67601144844,572.66036461414,-120.43,-150.44,-1.61466666666667,0.0846666666666674
1252,19176.757,80.56,364.66,203.681185338107,561.064715429513,203.681185338107,561.064715429513,-144.79,-149.16,-1.624,0.0853333333333334
1253,19191.874,65.16,345.92,205.373651529462,546.532667001708,205.373651529462,546.532667001708,-169.04,-147.89,-1.61666666666667,0.0846666666666674
1254,19207.037,69.52,317.97,209.345868115926,533.075765159138,209.345868115926,533.075765159138,-191.73,-146.7,-1.51266666666667,0.0793333333333332
1255,19222.11,74.82,287.82,214.029980552311,522.669910746735,214.029980552311,522.669910746735,-217.68,-145.34,-1.73,0.0906666666666657
1256,19237.261,80.09,257.97,218.699585403515,515.148648158956,218.699585403515,515.148648158956,-242,-144.07,-1.62133333333333,0.0846666666666674
1257,19252.38,85.37,227.97,223.490395311608,511.047880339993,223.490395311608,511.047880339993,-266.35,-142.79,-1.62333333333333,0.0853333333333334
1258,19267.5,90.67,197.97,228.19187463924,509.376763604309,228.19187463924,509.376763604309,-289.01,-141.6,-1.51066666666666,0.0793333333333332
1259,19282.564,95.93,168.11,232.997719349333,512.439367828039,232.997719349333,512.439367828039,-313.31,-140.3,-1.62,0.0866666666666655
1260,19297.717,101.22,138.1,237.824311565642,519.58887613189,237.824311565642,519.58887613189,-338.57,-138.59,-1.684,0.114000000000001
1261,19312.807,106.51,108.11,242.44201688743,529.562527375191,242.44201688743,529.562527375191,-362.97,-136.89,-1.62666666666667,0.113333333333334
1262,19327.899,111.8,78.11,246.850173254931,543.067846221814,246.850173254931,543.067846221814,-387.54,-135.39,-1.638,0.1
1263,19342.972,117.08,48.29,249.440665189514,550.405892592003,249.440665189514,550.405892592003,-398.27,-145,-0.715333333333331,-0.640666666666668
1264,19358.126,122.84,18.41,250.363464342911,535.035892627775,250.363464342911,535.035892627775,-381.08,-161.39,1.146,-1.09266666666667
1265,19373.308,125.16,-9.73,251.093462658735,514.836241925527,251.093462658735,514.836241925527,-361.9,-176.55,1.27866666666667,-1.01066666666667
1266,19388.378,103.71,3.54,246.417750187576,487.295662303698,246.417750187576,487.295662303698,-342.89,-191.41,1.26733333333333,-0.990666666666666
1267,19403.504,83.18,26.01,240.242528424587,468.499049412056,240.242528424587,468.499049412056,-323.54,-206.52,1.29,-1.00733333333333
1268,19418.65,62.89,48.55,233.864703875046,456.287502568282,233.864703875046,456.287502568282,-305.62,-220.52,1.19466666666667,-0.933333333333333
1269,19433.768,42.51,71.18,227.008337665043,449.748689047561,227.008337665043,449.748689047561,-286.46,-235.5,1.27733333333334,-0.998666666666666
1270,19448.904,22.11,93.83,220.007980999236,449.778440679408,220.007980999236,449.778440679408,-267.05,-250.68,1.294,-1.012
1271,19464.037,1.7,116.51,213.115407048965,456.832456487058,213.115407048965,456.832456487058,-247.88,-266.12,1.278,-1.02933333333333
1272,19479.058,-18.62,139.07,206.545434374108,470.231706821222,206.545434374108,470.231706821222,-228.77,-281.59,1.274,-1.03133333333333
1273,19494.24,-38.92,161.61,200.445678186181,489.122884048579,200.445678186181,489.122884048579,-209.78,-296.7,1.266,-1.00733333333333
1274,19509.35,-59.4,184.36,195.044271518685,507.887565608767,195.044271518685,507.887565608767,-191.23,-306.12,1.23666666666667,-0.628000000000001
1275,19524.371,-79.73,206.94,192.60408511402,502.766055536768,192.60408511402,502.766055536768,-189.44,-283.71,0.119333333333333,1.494
1276,19539.582,-100.09,229.55,190.708508775621,497.921191455033,190.708508775621,497.921191455033,-192.61,-259.7,-0.211333333333334,1.60066666666667
1277,19554.626,-119.09,250.65,189.038775379801,490.824943335198,189.038775379801,490.824943335198,-196.2,-234.08,-0.239333333333332,1.708
1278,19569.762,-139.55,273.37,187.114487558035,485.98174214676,187.114487558035,485.98174214676,-199.74,-208.87,-0.236000000000001,1.68066666666667
1279,19584.918,-159.85,295.83,185.190653821412,480.93222152399,185.190653821412,480.93222152399,-203.36,-183.13,-0.241333333333334,1.716
1280,19600.058,-179.14,306.99,183.427632209863,465.312392699786,183.427632209863,465.312392699786,-206.96,-157.49,-0.24,1.70933333333333
1281,19615.244,-172.83,278.25,185.169152758095,414.555978608438,185.169152758095,414.555978608438,-210.18,-134.62,-0.214666666666667,1.52466666666667
1282,19630.343,-163.45,249.29,187.974434426281,362.283253822199,187.974434426281,362.283253822199,-213.71,-109.49,-0.235333333333333,1.67533333333333
1283,19645.489,-154.68,222.28,191.482215078885,313.718593806615,191.482215078885,313.718593806615,-217.13,-85.16,-0.227999999999999,1.622
1284,19660.528,-145.26,193.29,196.613988290121,263.917831152046,196.613988290121,263.917831152046,-220.72,-59.61,-0.239333333333334,1.70333333333333
1285,19675.668,-135.83,164.26,204.025142695387,217.273040435301,204.025142695387,217.273040435301,-224.29,-34.19,-0.238,1.69466666666667
1286,19690.76,-126.37,135.15,215.190856649151,176.105611778841,215.190856649151,176.105611778841,-227.86,-8.77,-0.238000000000001,1.69466666666667
1287,19705.958,-116.93,106.11,231.239980602771,146.439675293276,231.239980602771,146.439675293276,-231.12,14.43,-0.217333333333333,1.54666666666667
1288,19721.228,-107.56,77.28,253.73322167922,132.483600871957,253.73322167922,132.483600871957,-234.74,40.17,-0.241333333333334,1.716
1289,19736.202,-98.17,48.38,277.048528760417,141.227314992533,277.048528760417,141.227314992533,-238.33,65.71,-0.239333333333334,1.70266666666667
1290,19751.315,-88.74,19.34,294.970161245516,168.875137897797,294.970161245516,168.875137897797,-241.83,90.63,-0.233333333333333,1.66133333333333
1291,19766.448,-79.32,-9.66,306.981302442082,207.778392764984,306.981302442082,207.778392764984,-245.3,115.33,-0.231333333333333,1.64666666666667
1292,19781.504,-69.92,-38.56,315.05916835771,253.349423721468,315.05916835771,253.349423721468,-248.88,140.77,-0.238666666666666,1.696
