,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Vx,Vy
1161,17765.727,269.55,-187.96,323.152861968174,443.068034956258,303.955565193382,464.459438971074,3.85,166.6,0.0806666666666667,-0.2
1162,17781.75,242.09,-200.77,326.956627150746,434.699083274856,307.24383213001,484.007320425948,5.06,163.62,0.0806666666666666,-0.198666666666666
1163,17797.863,214.78,-213.5,330.868217140262,428.310257873892,342.149287569585,405.778510310463,6.27,160.63,0.0806666666666667,-0.199333333333334
1164,17812.933,187.45,-226.25,334.882029374016,423.950588158573,311.261865476897,443.246830364473,7.49,157.61,0.0813333333333334,-0.201333333333332
1165,17828.039,160.07,-239.02,338.965413700944,421.946882202014,363.857259643378,439.585693198612,8.62,154.81,0.0753333333333333,-0.186666666666667
1166,17844.127,132.6,-251.82,343.081185933581,421.900673144758,323.2830202367,443.321278074464,9.82,151.82,0.0800000000000001,-0.199333333333334
1167,17859.15,105.35,-264.53,347.147394703542,423.972403111335,363.969141464759,-83.9228049505877,11.04,148.82,0.0813333333333333,-0.2
1168,17874.229,77.91,-277.33,351.16663889809,428.62384907982,335.117863667931,453.131446157696,12.09,146.21,0.0700000000000001,-0.173999999999999
1169,17889.347,50.45,-290.13,355.100270053533,434.949436256676,332.839675677847,473.693805135183,13.3,143.23,0.0806666666666667,-0.198666666666668
1170,17904.445,23.01,-302.93,358.88272344188,443.614340841231,345.242472730989,479.90177608688,14.36,140.6,0.0706666666666666,-0.175333333333333
1171,17919.817,-4.27,-315.65,2.51765242999811,453.477726024112,-9.72791882369626,412.085359977332,15.65,137.39,0.0860000000000001,-0.214000000000001
1172,17934.986,-29.88,-327.59,5.76594282385354,464.540294269507,44.2796353565136,493.76907802495,16.79,134.6,0.0759999999999999,-0.185999999999999
1173,17951.035,-57.47,-340.46,9.06997648591981,478.239646725363,-1.72875149859255,392.218519298325,17.92,131.8,0.0753333333333335,-0.186666666666666
1174,17966.128,-86.61,-354.04,12.3525344496758,494.282725977755,-13.0243841533859,473.489181252204,19.13,128.8,0.0806666666666665,-0.2
1175,17982.215,-114.13,-366.88,15.2645645543657,510.717908047094,27.1681860840587,542.659785438022,20.33,125.82,0.08,-0.198666666666668
1176,17997.389,-141.45,-379.62,17.9447258504632,528.5308108332,39.8447511535756,568.520227502849,21.39,123.2,0.0706666666666668,-0.174666666666666
1177,18013.359,-170.66,-393.24,20.6416353377366,548.448405230611,31.7649444216278,599.854244720229,22.68,120,0.0859999999999999,-0.213333333333334
1178,18028.376,-198.02,-406,22.9763133042192,568.284074121385,34.6184430885309,1090.03546776344,23.81,117.2,0.0753333333333333,-0.186666666666666
1179,18043.51,-225.48,-418.8,25.1420191436138,589.224639335458,12.8756366383631,615.851361155276,24.86,114.6,0.0700000000000001,-0.173333333333334
1180,18058.555,-252.88,-431.58,27.1692022071905,610.748838721778,101.704649853739,641.637326817295,26,111.78,0.076,-0.188
1181,18073.674,-280.14,-444.29,29.0456350914979,632.88599052278,45.8986503441337,654.797249081392,27.13,109,0.0753333333333333,-0.185333333333333
1182,18088.715,-307.68,-457.13,30.8433984454292,655.577082958213,12.5387418064043,691.635987380719,28.43,105.73,0.0866666666666667,-0.218
1183,18103.816,-334.89,-469.82,32.500592406603,678.58616858878,60.7065944601833,718.591392410207,29.72,102.49,0.0859999999999999,-0.216000000000001
1184,18118.866,-362.38,-482.64,34.0786264377602,702.211125873124,11.9411401869631,683.564620189345,31.09,98.98,0.0913333333333334,-0.233999999999999
1185,18133.903,-389.62,-495.34,35.5392371728053,726.111813772507,16.1230994854357,698.802079092289,32.44,95.51,0.0899999999999999,-0.231333333333333
1186,18148.918,-416.87,-508.44,36.8761546928338,750.874004477449,25.7504214220475,690.599409346929,33.72,92.21,0.0853333333333334,-0.220000000000001
1187,18164.042,-444.06,-521.7,38.1161764952697,776.093591327747,13.5899828732895,818.872339928245,34.99,88.9,0.0846666666666669,-0.220666666666666
1188,18179.076,-471.32,-534.78,39.3311164707628,801.245135086635,140.084135360397,763.704255343623,36.51,84.98,0.101333333333333,-0.261333333333334
1189,18194.234,-494.83,-549.13,40.1602423670329,825.705172564639,53.3691481145623,798.39849276437,37.69,81.91,0.0786666666666667,-0.204666666666667
1190,18209.238,-468.76,-553.91,38.7542451538844,811.078601924622,71.0372175069082,879.791744668751,38.96,78.6,0.0846666666666669,-0.220666666666667
